in s,C1 in V
3.60512E-01,-9.14243E-03
3.60562E-01,-9.12925E-03
3.60612E-01,-9.08970E-03
3.60663E-01,-9.08970E-03
3.60713E-01,-9.08384E-03
3.60764E-01,-9.12046E-03
3.60814E-01,-9.14097E-03
3.60864E-01,-9.22153E-03
3.60915E-01,-9.34897E-03
3.60965E-01,-9.50864E-03
3.61016E-01,-9.64634E-03
3.61066E-01,-9.82065E-03
3.61116E-01,-9.95981E-03
3.61167E-01,-1.01122E-02
3.61217E-01,-1.03465E-02
3.61268E-01,-1.05326E-02
3.61318E-01,-1.06937E-02
3.61368E-01,-1.08578E-02
3.61419E-01,-1.10218E-02
3.61469E-01,-1.11976E-02
3.61520E-01,-1.13880E-02
3.61570E-01,-1.14701E-02
3.61620E-01,-1.15550E-02
3.61671E-01,-1.15580E-02
3.61721E-01,-1.16283E-02
3.61772E-01,-1.15697E-02
3.61822E-01,-1.14847E-02
3.61872E-01,-1.13338E-02
3.61923E-01,-1.11170E-02
3.61973E-01,-1.08475E-02
3.62024E-01,-1.05399E-02
3.62074E-01,-1.01312E-02
3.62124E-01,-9.68882E-03
3.62175E-01,-9.26401E-03
3.62225E-01,-8.67222E-03
3.62276E-01,-8.06577E-03
3.62326E-01,-7.44761E-03
3.62376E-01,-6.85581E-03
3.62427E-01,-6.27134E-03
3.62477E-01,-5.67808E-03
3.62528E-01,-5.10239E-03
3.62578E-01,-4.52378E-03
3.62628E-01,-4.02134E-03
3.62679E-01,-3.53354E-03
3.62729E-01,-3.05308E-03
3.62780E-01,-2.58579E-03
3.62830E-01,-2.27085E-03
3.62880E-01,-1.91196E-03
3.62931E-01,-1.62925E-03
3.62981E-01,-1.36118E-03
3.63032E-01,-1.19565E-03
3.63082E-01,-1.00376E-03
3.63132E-01,-8.68994E-04
3.63183E-01,-8.06006E-04
3.63233E-01,-7.66455E-04
3.63284E-01,-7.56201E-04
3.63334E-01,-8.10400E-04
3.63384E-01,-8.49951E-04
3.63435E-01,-9.29053E-04
3.63485E-01,-1.00376E-03
3.63536E-01,-1.16196E-03
3.63586E-01,-1.25571E-03
3.63636E-01,-1.38462E-03
3.63687E-01,-1.53110E-03
3.63737E-01,-1.63511E-03
3.63788E-01,-1.75229E-03
3.63838E-01,-1.82554E-03
3.63888E-01,-1.86802E-03
3.63939E-01,-1.92661E-03
3.63989E-01,-1.89878E-03
3.64040E-01,-1.88853E-03
3.64090E-01,-1.76255E-03
3.64140E-01,-1.73179E-03
3.64191E-01,-1.62778E-03
3.64241E-01,-1.54722E-03
3.64292E-01,-1.45786E-03
3.64342E-01,-1.32896E-03
3.64392E-01,-1.19272E-03
3.64443E-01,-1.10190E-03
3.64493E-01,-9.80322E-04
3.64544E-01,-8.08936E-04
3.64594E-01,-7.51807E-04
3.64644E-01,-6.81494E-04
3.64695E-01,-6.24365E-04
3.64745E-01,-5.59912E-04
3.64796E-01,-5.62842E-04
3.64846E-01,-5.76025E-04
3.64896E-01,-6.15576E-04
3.64947E-01,-7.40088E-04
3.64997E-01,-8.68994E-04
3.65048E-01,-1.04917E-03
3.65098E-01,-1.24839E-03
3.65148E-01,-1.48130E-03
3.65199E-01,-1.78892E-03
3.65249E-01,-2.11997E-03
3.65300E-01,-2.50962E-03
3.65350E-01,-2.88901E-03
3.65400E-01,-3.32554E-03
3.65451E-01,-3.70786E-03
3.65501E-01,-4.18540E-03
3.65552E-01,-4.64683E-03
3.65602E-01,-5.05698E-03
3.65652E-01,-5.47739E-03
3.65703E-01,-5.88462E-03
3.65753E-01,-6.22886E-03
3.65804E-01,-6.62290E-03
3.65854E-01,-6.97007E-03
3.65904E-01,-7.24985E-03
3.65955E-01,-7.55015E-03
3.66005E-01,-7.75669E-03
3.66056E-01,-7.90024E-03
3.66106E-01,-8.11704E-03
3.66156E-01,-8.22690E-03
3.66207E-01,-8.32212E-03
3.66257E-01,-8.40269E-03
3.66308E-01,-8.44956E-03
3.66358E-01,-8.42026E-03
3.66408E-01,-8.41294E-03
3.66459E-01,-8.36753E-03
3.66509E-01,-8.32798E-03
3.66560E-01,-8.28989E-03
3.66610E-01,-8.21226E-03
3.66660E-01,-8.13755E-03
3.66711E-01,-8.09946E-03
3.66761E-01,-8.11704E-03
3.66812E-01,-8.05112E-03
3.66862E-01,-8.05991E-03
3.66912E-01,-8.09214E-03
3.66963E-01,-8.14780E-03
3.67013E-01,-8.20933E-03
3.67064E-01,-8.29429E-03
3.67114E-01,-8.39243E-03
3.67164E-01,-8.52866E-03
3.67215E-01,-8.65024E-03
3.67265E-01,-8.86851E-03
3.67316E-01,-9.01792E-03
3.67366E-01,-9.17612E-03
3.67416E-01,-9.34751E-03
3.67467E-01,-9.53940E-03
3.67517E-01,-9.72251E-03
3.67568E-01,-9.86899E-03
3.67618E-01,-1.00169E-02
3.67668E-01,-1.01224E-02
3.67719E-01,-1.02572E-02
3.67769E-01,-1.03099E-02
3.67820E-01,-1.03861E-02
3.67870E-01,-1.04300E-02
3.67920E-01,-1.04183E-02
3.67971E-01,-1.03172E-02
3.68021E-01,-1.02191E-02
3.68072E-01,-1.01078E-02
3.68122E-01,-9.89243E-03
3.68172E-01,-9.72690E-03
3.68223E-01,-9.42222E-03
3.68273E-01,-9.16440E-03
3.68324E-01,-8.84653E-03
3.68374E-01,-8.45542E-03
3.68424E-01,-8.04526E-03
3.68475E-01,-7.66440E-03
3.68525E-01,-7.28940E-03
3.68576E-01,-6.90415E-03
3.68626E-01,-6.50425E-03
3.68676E-01,-6.19077E-03
3.68727E-01,-5.90659E-03
3.68777E-01,-5.64438E-03
3.68828E-01,-5.41001E-03
3.68878E-01,-5.17417E-03
3.68928E-01,-5.02329E-03
3.68979E-01,-4.87241E-03
3.69029E-01,-4.79331E-03
3.69080E-01,-4.72153E-03
3.69130E-01,-4.65854E-03
3.69180E-01,-4.70396E-03
3.69231E-01,-4.81235E-03
3.69281E-01,-4.89878E-03
3.69332E-01,-5.01743E-03
3.69382E-01,-5.11851E-03
3.69432E-01,-5.29282E-03
3.69483E-01,-5.49937E-03
3.69533E-01,-5.67661E-03
3.69584E-01,-5.84946E-03
3.69634E-01,-6.11313E-03
3.69684E-01,-6.24644E-03
3.69735E-01,-6.46616E-03
3.69785E-01,-6.63169E-03
3.69836E-01,-6.75620E-03
3.69886E-01,-6.90562E-03
3.69936E-01,-7.01108E-03
3.69987E-01,-7.08286E-03
3.70037E-01,-7.13706E-03
3.70088E-01,-7.17808E-03
3.70138E-01,-7.15610E-03
3.70188E-01,-7.15024E-03
3.70239E-01,-7.13120E-03
3.70289E-01,-6.98472E-03
3.70340E-01,-6.85728E-03
3.70390E-01,-6.76499E-03
3.70440E-01,-6.58188E-03
3.70491E-01,-6.39731E-03
3.70541E-01,-6.21567E-03
3.70592E-01,-5.96958E-03
3.70642E-01,-5.71763E-03
3.70692E-01,-5.48618E-03
3.70743E-01,-5.29136E-03
3.70793E-01,-5.08188E-03
3.70844E-01,-4.90757E-03
3.70894E-01,-4.68638E-03
3.70944E-01,-4.53403E-03
3.70995E-01,-4.44028E-03
3.71045E-01,-4.41538E-03
3.71096E-01,-4.35386E-03
3.71146E-01,-4.35972E-03
3.71196E-01,-4.34946E-03
3.71247E-01,-4.39634E-03
3.71297E-01,-4.49155E-03
3.71348E-01,-4.57065E-03
3.71398E-01,-4.73032E-03
3.71448E-01,-4.94858E-03
3.71499E-01,-5.12729E-03
3.71549E-01,-5.37485E-03
3.71600E-01,-5.63560E-03
3.71650E-01,-5.89780E-03
3.71700E-01,-6.15415E-03
3.71751E-01,-6.47056E-03
3.71801E-01,-6.74595E-03
3.71852E-01,-6.97886E-03
3.71902E-01,-7.17808E-03
3.71952E-01,-7.41978E-03
3.72003E-01,-7.61021E-03
3.72053E-01,-7.77720E-03
3.72104E-01,-7.91196E-03
3.72154E-01,-8.05112E-03
3.72204E-01,-8.13462E-03
3.72255E-01,-8.21226E-03
3.72305E-01,-8.22251E-03
3.72356E-01,-8.19028E-03
3.72406E-01,-8.13608E-03
3.72456E-01,-8.00278E-03
3.72507E-01,-7.88853E-03
3.72557E-01,-7.76841E-03
3.72608E-01,-7.56479E-03
3.72658E-01,-7.38608E-03
3.72708E-01,-7.16050E-03
3.72759E-01,-6.97593E-03
3.72809E-01,-6.76060E-03
3.72860E-01,-6.57163E-03
3.72910E-01,-6.37388E-03
3.72960E-01,-6.22153E-03
3.73011E-01,-6.11899E-03
3.73061E-01,-5.99888E-03
3.73112E-01,-5.93589E-03
3.73162E-01,-5.92271E-03
3.73212E-01,-5.91978E-03
3.73263E-01,-6.00620E-03
3.73313E-01,-6.06479E-03
3.73364E-01,-6.26108E-03
3.73414E-01,-6.44858E-03
3.73464E-01,-6.64048E-03
3.73515E-01,-6.91440E-03
3.73565E-01,-7.17661E-03
3.73616E-01,-7.44175E-03
3.73666E-01,-7.76694E-03
3.73716E-01,-8.11411E-03
3.73767E-01,-8.44810E-03
3.73817E-01,-8.70737E-03
3.73868E-01,-8.99741E-03
3.73918E-01,-9.27866E-03
3.73968E-01,-9.58481E-03
3.74019E-01,-9.80601E-03
3.74069E-01,-1.00082E-02
3.74120E-01,-1.01971E-02
3.74170E-01,-1.03963E-02
3.74220E-01,-1.04623E-02
3.74271E-01,-1.05575E-02
3.74321E-01,-1.06454E-02
3.74372E-01,-1.06849E-02
3.74422E-01,-1.06585E-02
3.74472E-01,-1.05941E-02
3.74523E-01,-1.05575E-02
3.74573E-01,-1.05194E-02
3.74624E-01,-1.04256E-02
3.74674E-01,-1.02601E-02
3.74724E-01,-1.01239E-02
3.74775E-01,-9.90708E-03
3.74825E-01,-9.79429E-03
3.74876E-01,-9.64634E-03
3.74926E-01,-9.48081E-03
3.74976E-01,-9.34312E-03
3.75027E-01,-9.24644E-03
3.75077E-01,-9.09702E-03
3.75128E-01,-8.98569E-03
3.75178E-01,-8.89927E-03
3.75228E-01,-8.86558E-03
3.75279E-01,-8.78940E-03
3.75329E-01,-8.83921E-03
3.75380E-01,-8.88022E-03
3.75430E-01,-8.87583E-03
3.75480E-01,-8.94175E-03
3.75531E-01,-8.99888E-03
3.75581E-01,-9.10142E-03
3.75632E-01,-9.17319E-03
3.75682E-01,-9.28159E-03
3.75732E-01,-9.47202E-03
3.75783E-01,-9.51450E-03
3.75833E-01,-9.61704E-03
3.75884E-01,-9.73276E-03
3.75934E-01,-9.79575E-03
3.75984E-01,-9.86167E-03
3.76035E-01,-9.86753E-03
3.76085E-01,-9.89243E-03
3.76136E-01,-9.84116E-03
3.76186E-01,-9.78696E-03
3.76236E-01,-9.71812E-03
3.76287E-01,-9.54526E-03
3.76337E-01,-9.34897E-03
3.76388E-01,-9.15708E-03
3.76438E-01,-8.87437E-03
3.76488E-01,-8.63120E-03
3.76539E-01,-8.33823E-03
3.76589E-01,-7.97935E-03
3.76640E-01,-7.63657E-03
3.76690E-01,-7.22202E-03
3.76740E-01,-6.84263E-03
3.76791E-01,-6.48667E-03
3.76841E-01,-6.08677E-03
3.76892E-01,-5.70737E-03
3.76942E-01,-5.31919E-03
3.76992E-01,-4.98374E-03
3.77043E-01,-4.67173E-03
3.77093E-01,-4.40659E-03
3.77144E-01,-4.11948E-03
3.77194E-01,-3.90854E-03
3.77244E-01,-3.74448E-03
3.77295E-01,-3.58921E-03
3.77345E-01,-3.49546E-03
3.77396E-01,-3.41782E-03
3.77446E-01,-3.44712E-03
3.77496E-01,-3.43687E-03
3.77547E-01,-3.49839E-03
3.77597E-01,-3.62144E-03
3.77648E-01,-3.75620E-03
3.77698E-01,-3.86899E-03
3.77748E-01,-4.04917E-03
3.77799E-01,-4.24692E-03
3.77849E-01,-4.41538E-03
3.77900E-01,-4.61021E-03
3.77950E-01,-4.77134E-03
3.78000E-01,-5.01157E-03
3.78051E-01,-5.18442E-03
3.78101E-01,-5.35874E-03
3.78152E-01,-5.52134E-03
3.78202E-01,-5.64878E-03
3.78252E-01,-5.71177E-03
3.78303E-01,-5.81870E-03
3.78353E-01,-5.88608E-03
3.78404E-01,-5.86851E-03
3.78454E-01,-5.85972E-03
3.78504E-01,-5.84214E-03
3.78555E-01,-5.73960E-03
3.78605E-01,-5.63267E-03
3.78656E-01,-5.51401E-03
3.78706E-01,-5.42905E-03
3.78756E-01,-5.24155E-03
3.78807E-01,-5.12583E-03
3.78857E-01,-5.00425E-03
3.78908E-01,-4.84751E-03
3.78958E-01,-4.77866E-03
3.79008E-01,-4.69517E-03
3.79059E-01,-4.68345E-03
3.79109E-01,-4.67466E-03
3.79160E-01,-4.73472E-03
3.79210E-01,-4.80063E-03
3.79260E-01,-4.93687E-03
3.79311E-01,-5.08921E-03
3.79361E-01,-5.24741E-03
3.79412E-01,-5.54478E-03
3.79462E-01,-5.84946E-03
3.79512E-01,-6.15708E-03
3.79563E-01,-6.56577E-03
3.79613E-01,-6.96421E-03
3.79664E-01,-7.38315E-03
3.79714E-01,-7.80356E-03
3.79764E-01,-8.16392E-03
3.79815E-01,-8.59604E-03
3.79865E-01,-9.02817E-03
3.79916E-01,-9.42515E-03
3.79966E-01,-9.82212E-03
3.80016E-01,-1.01239E-02
3.80067E-01,-1.04520E-02
3.80117E-01,-1.07157E-02
3.80168E-01,-1.09823E-02
3.80218E-01,-1.12899E-02
3.80268E-01,-1.14964E-02
3.80319E-01,-1.16341E-02
3.80369E-01,-1.17879E-02
3.80420E-01,-1.19696E-02
3.80470E-01,-1.20458E-02
3.80520E-01,-1.21366E-02
3.80571E-01,-1.22289E-02
3.80621E-01,-1.22787E-02
3.80672E-01,-1.22435E-02
3.80722E-01,-1.21292E-02
3.80772E-01,-1.20824E-02
3.80823E-01,-1.19491E-02
3.80873E-01,-1.18158E-02
3.80924E-01,-1.16957E-02
3.80974E-01,-1.15697E-02
3.81024E-01,-1.14129E-02
3.81075E-01,-1.12489E-02
3.81125E-01,-1.10980E-02
3.81176E-01,-1.09530E-02
3.81226E-01,-1.08065E-02
3.81276E-01,-1.07538E-02
3.81327E-01,-1.06615E-02
3.81377E-01,-1.06454E-02
3.81428E-01,-1.06146E-02
3.81478E-01,-1.06527E-02
3.81528E-01,-1.06776E-02
3.81579E-01,-1.07552E-02
3.81629E-01,-1.08167E-02
3.81680E-01,-1.09383E-02
3.81730E-01,-1.10277E-02
3.81780E-01,-1.11625E-02
3.81831E-01,-1.12840E-02
3.81881E-01,-1.13719E-02
3.81932E-01,-1.14803E-02
3.81982E-01,-1.15726E-02
3.82032E-01,-1.16429E-02
3.82083E-01,-1.16708E-02
3.82133E-01,-1.17147E-02
3.82184E-01,-1.17235E-02
3.82234E-01,-1.16971E-02
3.82284E-01,-1.16063E-02
3.82335E-01,-1.15741E-02
3.82385E-01,-1.14100E-02
3.82436E-01,-1.11742E-02
3.82486E-01,-1.09852E-02
3.82536E-01,-1.06717E-02
3.82587E-01,-1.03583E-02
3.82637E-01,-9.97593E-03
3.82688E-01,-9.57310E-03
3.82738E-01,-9.08823E-03
3.82788E-01,-8.59312E-03
3.82839E-01,-8.10972E-03
3.82889E-01,-7.60288E-03
3.82940E-01,-7.09897E-03
3.82990E-01,-6.67856E-03
3.83040E-01,-6.18198E-03
3.83091E-01,-5.70298E-03
3.83141E-01,-5.28550E-03
3.83192E-01,-4.91489E-03
3.83242E-01,-4.59116E-03
3.83292E-01,-4.24839E-03
3.83343E-01,-4.01255E-03
3.83393E-01,-3.79575E-03
3.83444E-01,-3.66099E-03
3.83494E-01,-3.51450E-03
3.83544E-01,-3.50425E-03
3.83595E-01,-3.43394E-03
3.83645E-01,-3.46763E-03
3.83696E-01,-3.47056E-03
3.83746E-01,-3.60239E-03
3.83796E-01,-3.74595E-03
3.83847E-01,-3.89829E-03
3.83897E-01,-4.12241E-03
3.83948E-01,-4.33335E-03
3.83998E-01,-4.50327E-03
3.84048E-01,-4.73911E-03
3.84099E-01,-4.97056E-03
3.84149E-01,-5.15366E-03
3.84200E-01,-5.37778E-03
3.84250E-01,-5.50376E-03
3.84300E-01,-5.64146E-03
3.84351E-01,-5.74985E-03
3.84401E-01,-5.85239E-03
3.84452E-01,-5.92417E-03
3.84502E-01,-5.91245E-03
3.84552E-01,-5.88315E-03
3.84603E-01,-5.84653E-03
3.84653E-01,-5.78794E-03
3.84704E-01,-5.65317E-03
3.84754E-01,-5.53013E-03
3.84804E-01,-5.45103E-03
3.84855E-01,-5.31333E-03
3.84905E-01,-5.13462E-03
3.84956E-01,-5.01743E-03
3.85006E-01,-4.95591E-03
3.85056E-01,-4.81675E-03
3.85107E-01,-4.77866E-03
3.85157E-01,-4.74644E-03
3.85208E-01,-4.73765E-03
3.85258E-01,-4.77134E-03
3.85308E-01,-4.85044E-03
3.85359E-01,-4.97349E-03
3.85409E-01,-5.16831E-03
3.85460E-01,-5.41294E-03
3.85510E-01,-5.63267E-03
3.85560E-01,-5.96958E-03
3.85611E-01,-6.26401E-03
3.85661E-01,-6.62583E-03
3.85712E-01,-7.01255E-03
3.85762E-01,-7.33774E-03
3.85812E-01,-7.70688E-03
3.85863E-01,-8.09360E-03
3.85913E-01,-8.44956E-03
3.85964E-01,-8.83188E-03
3.86014E-01,-9.14976E-03
3.86064E-01,-9.48228E-03
3.86115E-01,-9.75767E-03
3.86165E-01,-1.00375E-02
3.86216E-01,-1.02484E-02
3.86266E-01,-1.04256E-02
3.86316E-01,-1.06688E-02
3.86367E-01,-1.08167E-02
3.86417E-01,-1.09354E-02
3.86468E-01,-1.10438E-02
3.86518E-01,-1.11551E-02
3.86568E-01,-1.12049E-02
3.86619E-01,-1.12210E-02
3.86669E-01,-1.12269E-02
3.86720E-01,-1.11595E-02
3.86770E-01,-1.11449E-02
3.86820E-01,-1.10233E-02
3.86871E-01,-1.09383E-02
3.86921E-01,-1.07962E-02
3.86972E-01,-1.06322E-02
3.87022E-01,-1.04388E-02
3.87072E-01,-1.03436E-02
3.87123E-01,-1.01839E-02
3.87173E-01,-1.00506E-02
3.87224E-01,-9.94663E-03
3.87274E-01,-9.86021E-03
3.87324E-01,-9.84849E-03
3.87375E-01,-9.87339E-03
3.87425E-01,-9.84702E-03
3.87476E-01,-9.91880E-03
3.87526E-01,-9.92319E-03
3.87576E-01,-1.00565E-02
3.87627E-01,-1.01795E-02
3.87677E-01,-1.03055E-02
3.87728E-01,-1.04447E-02
3.87778E-01,-1.05531E-02
3.87828E-01,-1.06937E-02
3.87879E-01,-1.08006E-02
3.87929E-01,-1.09383E-02
3.87980E-01,-1.11156E-02
3.88030E-01,-1.12049E-02
3.88080E-01,-1.12987E-02
3.88131E-01,-1.14071E-02
3.88181E-01,-1.14496E-02
3.88232E-01,-1.15111E-02
3.88282E-01,-1.15418E-02
3.88332E-01,-1.15653E-02
3.88383E-01,-1.15111E-02
3.88433E-01,-1.14496E-02
3.88484E-01,-1.13045E-02
3.88534E-01,-1.11375E-02
3.88584E-01,-1.09867E-02
3.88635E-01,-1.07728E-02
3.88685E-01,-1.04359E-02
3.88736E-01,-1.01502E-02
3.88786E-01,-9.75767E-03
3.88836E-01,-9.35776E-03
3.88887E-01,-8.92710E-03
3.88937E-01,-8.44956E-03
3.88988E-01,-8.02476E-03
3.89038E-01,-7.54429E-03
3.89088E-01,-7.09312E-03
3.89139E-01,-6.72544E-03
3.89189E-01,-6.30063E-03
3.89240E-01,-5.93589E-03
3.89290E-01,-5.58286E-03
3.89340E-01,-5.26499E-03
3.89391E-01,-5.03501E-03
3.89441E-01,-4.85483E-03
3.89492E-01,-4.67319E-03
3.89542E-01,-4.57651E-03
3.89592E-01,-4.48423E-03
3.89643E-01,-4.47983E-03
3.89693E-01,-4.51792E-03
3.89744E-01,-4.59116E-03
3.89794E-01,-4.67905E-03
3.89844E-01,-4.83286E-03
3.89895E-01,-5.03794E-03
3.89945E-01,-5.21812E-03
3.89996E-01,-5.40708E-03
3.90046E-01,-5.59458E-03
3.90096E-01,-5.84214E-03
3.90147E-01,-6.02231E-03
3.90197E-01,-6.22153E-03
3.90248E-01,-6.38853E-03
3.90298E-01,-6.57896E-03
3.90348E-01,-6.69907E-03
3.90399E-01,-6.85581E-03
3.90449E-01,-6.89829E-03
3.90500E-01,-7.00962E-03
3.90550E-01,-7.06968E-03
3.90600E-01,-7.02866E-03
3.90651E-01,-7.03892E-03
3.90701E-01,-6.97739E-03
3.90752E-01,-6.88364E-03
3.90802E-01,-6.83384E-03
3.90852E-01,-6.74595E-03
3.90903E-01,-6.65073E-03
3.90953E-01,-6.48228E-03
3.91004E-01,-6.36362E-03
3.91054E-01,-6.23325E-03
3.91104E-01,-6.14243E-03
3.91155E-01,-6.02964E-03
3.91205E-01,-5.95054E-03
3.91256E-01,-5.96812E-03
3.91306E-01,-5.89634E-03
3.91356E-01,-5.90513E-03
3.91407E-01,-5.93149E-03
3.91457E-01,-6.07944E-03
3.91508E-01,-6.19077E-03
3.91558E-01,-6.35776E-03
3.91608E-01,-6.50425E-03
3.91659E-01,-6.71079E-03
3.91709E-01,-7.01841E-03
3.91760E-01,-7.29526E-03
3.91810E-01,-7.58384E-03
3.91860E-01,-7.87827E-03
3.91911E-01,-8.21519E-03
3.91961E-01,-8.54478E-03
3.92012E-01,-8.83335E-03
3.92062E-01,-9.17612E-03
3.92112E-01,-9.44858E-03
3.92163E-01,-9.67271E-03
3.92213E-01,-9.94224E-03
3.92264E-01,-1.02176E-02
3.92314E-01,-1.04256E-02
3.92364E-01,-1.05750E-02
3.92415E-01,-1.07669E-02
3.92465E-01,-1.09164E-02
3.92516E-01,-1.10028E-02
3.92566E-01,-1.11698E-02
3.92616E-01,-1.12254E-02
3.92667E-01,-1.12635E-02
3.92717E-01,-1.13207E-02
3.92768E-01,-1.12752E-02
3.92818E-01,-1.12621E-02
3.92868E-01,-1.12372E-02
3.92919E-01,-1.11668E-02
3.92969E-01,-1.10921E-02
3.93020E-01,-1.10350E-02
3.93070E-01,-1.08988E-02
3.93120E-01,-1.08373E-02
3.93171E-01,-1.07684E-02
3.93221E-01,-1.06161E-02
3.93272E-01,-1.05897E-02
3.93322E-01,-1.05121E-02
3.93372E-01,-1.05047E-02
3.93423E-01,-1.04315E-02
3.93473E-01,-1.03670E-02
3.93524E-01,-1.04198E-02
3.93574E-01,-1.04461E-02
3.93624E-01,-1.04916E-02
3.93675E-01,-1.05296E-02
3.93725E-01,-1.05970E-02
3.93776E-01,-1.06776E-02
3.93826E-01,-1.07347E-02
3.93876E-01,-1.07625E-02
3.93927E-01,-1.08651E-02
3.93977E-01,-1.09823E-02
3.94028E-01,-1.10995E-02
3.94078E-01,-1.11449E-02
3.94128E-01,-1.12035E-02
3.94179E-01,-1.12401E-02
3.94229E-01,-1.13016E-02
3.94280E-01,-1.13573E-02
3.94330E-01,-1.13851E-02
3.94380E-01,-1.13631E-02
3.94431E-01,-1.12694E-02
3.94481E-01,-1.12035E-02
3.94532E-01,-1.10833E-02
3.94582E-01,-1.08871E-02
3.94632E-01,-1.07904E-02
3.94683E-01,-1.06527E-02
3.94733E-01,-1.03861E-02
3.94784E-01,-1.01122E-02
3.94834E-01,-9.84409E-03
3.94884E-01,-9.50718E-03
3.94935E-01,-9.15269E-03
3.94985E-01,-8.81284E-03
3.95036E-01,-8.44810E-03
3.95086E-01,-8.03062E-03
3.95136E-01,-7.67905E-03
3.95187E-01,-7.34653E-03
3.95237E-01,-7.06968E-03
3.95288E-01,-6.78257E-03
3.95338E-01,-6.56870E-03
3.95388E-01,-6.28745E-03
3.95439E-01,-6.18198E-03
3.95489E-01,-6.08823E-03
3.95540E-01,-5.98130E-03
3.95590E-01,-5.94614E-03
3.95640E-01,-5.91685E-03
3.95691E-01,-6.03257E-03
3.95741E-01,-6.06040E-03
3.95792E-01,-6.12339E-03
3.95842E-01,-6.26255E-03
3.95892E-01,-6.41489E-03
3.95943E-01,-6.58188E-03
3.95993E-01,-6.74448E-03
3.96044E-01,-6.92466E-03
3.96094E-01,-7.07847E-03
3.96144E-01,-7.25571E-03
3.96195E-01,-7.38608E-03
3.96245E-01,-7.52524E-03
3.96296E-01,-7.75522E-03
3.96346E-01,-7.78745E-03
3.96396E-01,-7.88267E-03
3.96447E-01,-7.89438E-03
3.96497E-01,-7.92661E-03
3.96548E-01,-7.94126E-03
3.96598E-01,-7.91636E-03
3.96648E-01,-7.84312E-03
3.96699E-01,-7.74351E-03
3.96749E-01,-7.62046E-03
3.96800E-01,-7.48862E-03
3.96850E-01,-7.34360E-03
3.96900E-01,-7.06821E-03
3.96951E-01,-6.88511E-03
3.97001E-01,-6.69028E-03
3.97052E-01,-6.50571E-03
3.97102E-01,-6.21714E-03
3.97152E-01,-6.04136E-03
3.97203E-01,-5.84214E-03
3.97253E-01,-5.67954E-03
3.97304E-01,-5.58579E-03
3.97354E-01,-5.44224E-03
3.97404E-01,-5.37485E-03
3.97455E-01,-5.34263E-03
3.97505E-01,-5.35581E-03
3.97556E-01,-5.41001E-03
3.97606E-01,-5.51255E-03
3.97656E-01,-5.60776E-03
3.97707E-01,-5.77183E-03
3.97757E-01,-5.96812E-03
3.97808E-01,-6.26694E-03
3.97858E-01,-6.50132E-03
3.97908E-01,-6.68735E-03
3.97959E-01,-7.01401E-03
3.98009E-01,-7.28940E-03
3.98060E-01,-7.57358E-03
3.98110E-01,-7.82407E-03
3.98160E-01,-8.07310E-03
3.98211E-01,-8.38364E-03
3.98261E-01,-8.66196E-03
3.98312E-01,-8.90073E-03
3.98362E-01,-9.13218E-03
3.98412E-01,-9.31528E-03
3.98463E-01,-9.51011E-03
3.98513E-01,-9.71519E-03
3.98564E-01,-9.79282E-03
3.98614E-01,-9.92466E-03
3.98664E-01,-9.99497E-03
3.98715E-01,-1.00345E-02
3.98765E-01,-1.00448E-02
3.98816E-01,-1.01078E-02
3.98866E-01,-1.01004E-02
3.98916E-01,-1.00492E-02
3.98967E-01,-9.98765E-03
3.99017E-01,-9.87339E-03
3.99068E-01,-9.82358E-03
3.99118E-01,-9.71519E-03
3.99168E-01,-9.57896E-03
3.99219E-01,-9.46470E-03
3.99269E-01,-9.37241E-03
3.99320E-01,-9.25962E-03
3.99370E-01,-9.15269E-03
3.99420E-01,-9.02524E-03
3.99471E-01,-8.96812E-03
3.99521E-01,-8.93149E-03
3.99572E-01,-8.93296E-03
3.99622E-01,-8.89341E-03
3.99672E-01,-8.86997E-03
3.99723E-01,-8.96226E-03
3.99773E-01,-9.03110E-03
3.99824E-01,-9.09556E-03
3.99874E-01,-9.20688E-03
3.99924E-01,-9.37534E-03
3.99975E-01,-9.51157E-03
4.00025E-01,-9.68442E-03
4.00076E-01,-9.80894E-03
4.00126E-01,-9.95396E-03
4.00176E-01,-1.01253E-02
4.00227E-01,-1.02235E-02
4.00277E-01,-1.03216E-02
4.00328E-01,-1.04417E-02
4.00378E-01,-1.05018E-02
4.00428E-01,-1.06336E-02
4.00479E-01,-1.06542E-02
4.00529E-01,-1.07333E-02
4.00580E-01,-1.07479E-02
4.00630E-01,-1.07625E-02
4.00680E-01,-1.07435E-02
4.00731E-01,-1.06629E-02
4.00781E-01,-1.05692E-02
4.00832E-01,-1.05267E-02
4.00882E-01,-1.03758E-02
4.00932E-01,-1.02176E-02
4.00983E-01,-1.00389E-02
4.01033E-01,-9.87632E-03
4.01084E-01,-9.65659E-03
4.01134E-01,-9.46323E-03
4.01184E-01,-9.25229E-03
4.01235E-01,-9.01499E-03
4.01285E-01,-8.75718E-03
4.01336E-01,-8.52720E-03
4.01386E-01,-8.31040E-03
4.01436E-01,-8.08481E-03
4.01487E-01,-7.90464E-03
4.01537E-01,-7.73472E-03
4.01588E-01,-7.63657E-03
4.01638E-01,-7.49595E-03
4.01688E-01,-7.45640E-03
4.01739E-01,-7.35825E-03
4.01789E-01,-7.31870E-03
4.01840E-01,-7.28940E-03
4.01890E-01,-7.27183E-03
4.01940E-01,-7.29526E-03
